participant_id	ses	variable	value	local
A00073303	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073303/ses-BAS1/func/sub-A00073303_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073303/ses-BAS1/func/sub-A00073303_ses-BAS1_task-rest_acq-645_physio.json
A00073545	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-TRT/anat/sub-A00073545_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-TRT/anat/sub-A00073545_ses-TRT_T1w.json
A00073545	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-TRT/anat/sub-A00073545_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-TRT/anat/sub-A00073545_ses-TRT_T1w.nii.gz
A00073545	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-TRT/func/sub-A00073545_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-TRT/func/sub-A00073545_ses-TRT_task-rest_acq-645_bold.nii.gz
A00073545	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-TRT/func/sub-A00073545_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-TRT/func/sub-A00073545_ses-TRT_task-rest_acq-645_bold.json
A00073545	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-TRT/func/sub-A00073545_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-TRT/func/sub-A00073545_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00073545	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-TRT/func/sub-A00073545_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-TRT/func/sub-A00073545_ses-TRT_task-rest_acq-645_physio.json
A00073545	FLU2	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-FLU2/anat/sub-A00073545_ses-FLU2_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-FLU2/anat/sub-A00073545_ses-FLU2_T1w.json
A00073545	FLU2	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-FLU2/anat/sub-A00073545_ses-FLU2_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-FLU2/anat/sub-A00073545_ses-FLU2_T1w.nii.gz
A00073545	FLU2	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-FLU2/func/sub-A00073545_ses-FLU2_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-FLU2/func/sub-A00073545_ses-FLU2_task-rest_acq-645_bold.nii.gz
A00073545	FLU2	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-FLU2/func/sub-A00073545_ses-FLU2_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-FLU2/func/sub-A00073545_ses-FLU2_task-rest_acq-645_bold.json
A00073545	FLU2	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-FLU2/func/sub-A00073545_ses-FLU2_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-FLU2/func/sub-A00073545_ses-FLU2_task-rest_acq-645_physio.tsv.gz
A00073545	FLU2	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00073545/ses-FLU2/func/sub-A00073545_ses-FLU2_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00073545/ses-FLU2/func/sub-A00073545_ses-FLU2_task-rest_acq-645_physio.json
A00074034	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-TRT/anat/sub-A00074034_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-TRT/anat/sub-A00074034_ses-TRT_T1w.json
A00074034	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-TRT/anat/sub-A00074034_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-TRT/anat/sub-A00074034_ses-TRT_T1w.nii.gz
A00074034	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-TRT/func/sub-A00074034_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-TRT/func/sub-A00074034_ses-TRT_task-rest_acq-645_bold.nii.gz
A00074034	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-TRT/func/sub-A00074034_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-TRT/func/sub-A00074034_ses-TRT_task-rest_acq-645_bold.json
A00074034	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-TRT/func/sub-A00074034_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-TRT/func/sub-A00074034_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00074034	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-TRT/func/sub-A00074034_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-TRT/func/sub-A00074034_ses-TRT_task-rest_acq-645_physio.json
A00074034	FLU1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-FLU1/anat/sub-A00074034_ses-FLU1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-FLU1/anat/sub-A00074034_ses-FLU1_T1w.json
A00074034	FLU1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-FLU1/anat/sub-A00074034_ses-FLU1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-FLU1/anat/sub-A00074034_ses-FLU1_T1w.nii.gz
A00074034	FLU1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-FLU1/func/sub-A00074034_ses-FLU1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-FLU1/func/sub-A00074034_ses-FLU1_task-rest_acq-645_bold.nii.gz
A00074034	FLU1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-FLU1/func/sub-A00074034_ses-FLU1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-FLU1/func/sub-A00074034_ses-FLU1_task-rest_acq-645_bold.json
A00074034	FLU1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-FLU1/func/sub-A00074034_ses-FLU1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-FLU1/func/sub-A00074034_ses-FLU1_task-rest_acq-645_physio.tsv.gz
A00074034	FLU1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074034/ses-FLU1/func/sub-A00074034_ses-FLU1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074034/ses-FLU1/func/sub-A00074034_ses-FLU1_task-rest_acq-645_physio.json
A00074427	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-TRT/anat/sub-A00074427_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-TRT/anat/sub-A00074427_ses-TRT_T1w.json
A00074427	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-TRT/anat/sub-A00074427_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-TRT/anat/sub-A00074427_ses-TRT_T1w.nii.gz
A00074427	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-TRT/func/sub-A00074427_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-TRT/func/sub-A00074427_ses-TRT_task-rest_acq-645_bold.nii.gz
A00074427	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-TRT/func/sub-A00074427_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-TRT/func/sub-A00074427_ses-TRT_task-rest_acq-645_bold.json
A00074427	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-TRT/func/sub-A00074427_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-TRT/func/sub-A00074427_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00074427	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-TRT/func/sub-A00074427_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-TRT/func/sub-A00074427_ses-TRT_task-rest_acq-645_physio.json
A00074427	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-BAS1/anat/sub-A00074427_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-BAS1/anat/sub-A00074427_ses-BAS1_T1w.json
A00074427	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-BAS1/anat/sub-A00074427_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-BAS1/anat/sub-A00074427_ses-BAS1_T1w.nii.gz
A00074427	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-BAS1/func/sub-A00074427_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-BAS1/func/sub-A00074427_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00074427	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-BAS1/func/sub-A00074427_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-BAS1/func/sub-A00074427_ses-BAS1_task-rest_acq-645_bold.json
A00074427	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-BAS1/func/sub-A00074427_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-BAS1/func/sub-A00074427_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00074427	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074427/ses-BAS1/func/sub-A00074427_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074427/ses-BAS1/func/sub-A00074427_ses-BAS1_task-rest_acq-645_physio.json
A00074447	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-TRT/anat/sub-A00074447_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-TRT/anat/sub-A00074447_ses-TRT_T1w.json
A00074447	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-TRT/anat/sub-A00074447_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-TRT/anat/sub-A00074447_ses-TRT_T1w.nii.gz
A00074447	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-TRT/func/sub-A00074447_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-TRT/func/sub-A00074447_ses-TRT_task-rest_acq-645_bold.nii.gz
A00074447	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-TRT/func/sub-A00074447_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-TRT/func/sub-A00074447_ses-TRT_task-rest_acq-645_bold.json
A00074447	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-TRT/func/sub-A00074447_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-TRT/func/sub-A00074447_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00074447	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-TRT/func/sub-A00074447_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-TRT/func/sub-A00074447_ses-TRT_task-rest_acq-645_physio.json
A00074447	FLU2	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-FLU2/anat/sub-A00074447_ses-FLU2_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-FLU2/anat/sub-A00074447_ses-FLU2_T1w.json
A00074447	FLU2	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-FLU2/anat/sub-A00074447_ses-FLU2_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-FLU2/anat/sub-A00074447_ses-FLU2_T1w.nii.gz
A00074447	FLU2	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-FLU2/func/sub-A00074447_ses-FLU2_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-FLU2/func/sub-A00074447_ses-FLU2_task-rest_acq-645_bold.nii.gz
A00074447	FLU2	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-FLU2/func/sub-A00074447_ses-FLU2_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-FLU2/func/sub-A00074447_ses-FLU2_task-rest_acq-645_bold.json
A00074447	FLU2	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-FLU2/func/sub-A00074447_ses-FLU2_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-FLU2/func/sub-A00074447_ses-FLU2_task-rest_acq-645_physio.tsv.gz
A00074447	FLU2	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074447/ses-FLU2/func/sub-A00074447_ses-FLU2_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074447/ses-FLU2/func/sub-A00074447_ses-FLU2_task-rest_acq-645_physio.json
A00074607	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-TRT/anat/sub-A00074607_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-TRT/anat/sub-A00074607_ses-TRT_T1w.json
A00074607	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-TRT/anat/sub-A00074607_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-TRT/anat/sub-A00074607_ses-TRT_T1w.nii.gz
A00074607	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-TRT/func/sub-A00074607_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-TRT/func/sub-A00074607_ses-TRT_task-rest_acq-645_bold.nii.gz
A00074607	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-TRT/func/sub-A00074607_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-TRT/func/sub-A00074607_ses-TRT_task-rest_acq-645_bold.json
A00074607	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-TRT/func/sub-A00074607_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-TRT/func/sub-A00074607_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00074607	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-TRT/func/sub-A00074607_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-TRT/func/sub-A00074607_ses-TRT_task-rest_acq-645_physio.json
A00074607	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-BAS1/anat/sub-A00074607_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-BAS1/anat/sub-A00074607_ses-BAS1_T1w.json
A00074607	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-BAS1/anat/sub-A00074607_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-BAS1/anat/sub-A00074607_ses-BAS1_T1w.nii.gz
A00074607	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-BAS1/func/sub-A00074607_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-BAS1/func/sub-A00074607_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00074607	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-BAS1/func/sub-A00074607_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-BAS1/func/sub-A00074607_ses-BAS1_task-rest_acq-645_bold.json
A00074607	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-BAS1/func/sub-A00074607_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-BAS1/func/sub-A00074607_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00074607	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074607/ses-BAS1/func/sub-A00074607_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074607/ses-BAS1/func/sub-A00074607_ses-BAS1_task-rest_acq-645_physio.json
A00074688	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-TRT/anat/sub-A00074688_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-TRT/anat/sub-A00074688_ses-TRT_T1w.json
A00074688	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-TRT/anat/sub-A00074688_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-TRT/anat/sub-A00074688_ses-TRT_T1w.nii.gz
A00074688	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-TRT/func/sub-A00074688_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-TRT/func/sub-A00074688_ses-TRT_task-rest_acq-645_bold.nii.gz
A00074688	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-TRT/func/sub-A00074688_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-TRT/func/sub-A00074688_ses-TRT_task-rest_acq-645_bold.json
A00074688	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-TRT/func/sub-A00074688_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-TRT/func/sub-A00074688_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00074688	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-TRT/func/sub-A00074688_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-TRT/func/sub-A00074688_ses-TRT_task-rest_acq-645_physio.json
A00074688	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-BAS1/anat/sub-A00074688_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-BAS1/anat/sub-A00074688_ses-BAS1_T1w.json
A00074688	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-BAS1/anat/sub-A00074688_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-BAS1/anat/sub-A00074688_ses-BAS1_T1w.nii.gz
A00074688	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-BAS1/func/sub-A00074688_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-BAS1/func/sub-A00074688_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00074688	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-BAS1/func/sub-A00074688_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-BAS1/func/sub-A00074688_ses-BAS1_task-rest_acq-645_bold.json
A00074688	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-BAS1/func/sub-A00074688_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-BAS1/func/sub-A00074688_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00074688	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074688/ses-BAS1/func/sub-A00074688_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074688/ses-BAS1/func/sub-A00074688_ses-BAS1_task-rest_acq-645_physio.json
A00074952	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074952/ses-TRT/anat/sub-A00074952_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074952/ses-TRT/anat/sub-A00074952_ses-TRT_T1w.json
A00074952	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074952/ses-TRT/anat/sub-A00074952_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074952/ses-TRT/anat/sub-A00074952_ses-TRT_T1w.nii.gz
A00074952	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00074952/ses-TRT/func/sub-A00074952_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00074952/ses-TRT/func/sub-A00074952_ses-TRT_task-rest_acq-645_bold.nii.gz
